"","X","court_index_number","docket_number","eviction_address","eviction_apartment_number","executed_date","marshal_first_name","marshal_last_name","residential_commercial","borough","eviction_postcode","ejectment","eviction_legal_possession","latitude","longitude","community_board","council_district","census_tract","bin","bbl","nta","year"
"1221",84713,"11450/16",31516,"79 BARUCH DRIVE","03B","2017-11-08","Bruce","Kemp","Residential","MANHATTAN",10002,"Not an Ejectment","Eviction",40.717575,-73.97819,3,2,1002,1078036,1003230001,"Lower East Side",2017
"1222",84888,"16793/16",108711,"1370 FIFTH AVENUE","03K","2017-11-02","Maxine","Chevlowe","Residential","MANHATTAN",10026,"Not an Ejectment","Eviction",40.798925,-73.947744,10,9,186,1083315,1015960001,"Central Harlem South",2017
"1223",85010,"310927/23",1185,"415 EAST 102 STREET","05D","2024-04-29","Charles","Kemp","Residential","MANHATTAN",10029,"Not an Ejectment","Eviction",40.786831,-73.941358,11,8,162,1083937,1016960001,"East Harlem South",2024
"1224",85013,"13774/16",205292,"71-15 BEACH CHANNEL DRIVE","10N","2018-07-09","Richard","Capuano","Residential","QUEENS",11692,"Not an Ejectment","Eviction",40.592035,-73.800011,14,31,954,4303321,4160830037,"Hammels-Arverne-Edgemere",2018
"1225",85251,"319812/23",1324,"1780 FIRST AVENUE","08B","2024-05-10","Charles","Kemp","Residential","MANHATTAN",10128,"Not an Ejectment","Eviction",40.780878,-73.946441,8,5,152,1076333,1015730020,"Yorkville",2024
"1226",85263,"18007/17",33440,"2660 8TH AVENUE","14B","2019-08-06","Bruce","Kemp","Residential","MANHATTAN",10030,"Not an Ejectment","Eviction",40.820469,-73.943637,10,9,230,1086080,1020270001,"Central Harlem North-Polo Grounds",2019
"1227",85277,"11087/16",6036,"116-30 GUY R. BREWER BLVD","04E","2017-04-24","Edward","Guida","Residential","QUEENS",11434,"Not an Ejectment","Eviction",40.686109,-73.784108,12,28,278,4529903,4122350022,"Baisley Park",2017
"1228",85340,"313273/23",111458,"40 WEST 115TH ST","06J","2024-01-09","Henry","Daley","Residential","MANHATTAN",10026,"Not an Ejectment","Eviction",40.800671,-73.948657,10,9,186,1083318,1015960001,"Central Harlem South",2024
"1229",85415,"309076/23",31848,"4113 10TH STREET","03B","2024-02-16","Edward","Guida","Residential","QUEENS",11101,"Not an Ejectment","Eviction",40.755499,-73.945818,1,26,25,4433398,4004650100,"Queensbridge-Ravenswood-Long Island City",2024
"1230",85439,"304847/24",111627,"1738 LEXINGTON AVENUE","17D","2024-10-24","Henry","Daley","Residential","MANHATTAN",10029,"Not an Ejectment","Eviction",40.793763,-73.945181,11,8,172,1078925,1016360001,"East Harlem South",2024
"1231",85536,"18058/16",67641,"391 GEORGIE AVENUE","4E","2018-06-04","Justin","Grossman","Residential","BROOKLYN",11207,"Not an Ejectment","Eviction",NA,NA,NA,NA,NA,NA,NA,"",2018
"1232",85538,"23732/18",157043,"720 KINGSBOROUGH 7TH WALK","04D","2019-11-13","Ronald","Pazant","Residential","BROOKLYN",11233,"Not an Ejectment","Eviction",40.675445,-73.921534,16,41,303,3257063,3014380001,"Ocean Hill",2019
"1233",85647,"12703/17",345711,"70 AMSTERDAM AVENUE","12G","2020-03-04","Thomas","Bia","Residential","MANHATTAN",10023,"Not an Ejectment","Eviction",40.772638,-73.986003,7,6,151,1082575,1011540101,"Lincoln Square",2020
"1234",85744,"800444/16",88829,"429 EAST 146TH ST","01A","2017-04-13","Darlene","Barone","Residential","BRONX",10455,"Not an Ejectment","Eviction",40.813677,-73.918091,1,8,43,2091071,2022910023,"Mott Haven-Port Morris",2017
"1235",85930,"211207/14",53464,"2185 2ND AVENUE","12B","2017-06-29","Henry","Daley","Residential","MANHATTAN",10029,"Not an Ejectment","Eviction",40.794592,-73.939553,11,8,180,1052513,1016620016,"East Harlem North",2017
"1236",85987,"11562/19",34612,"50-16 31ST AVENUE","03D","2020-01-27","Bruce","Kemp","Residential","QUEENS",11377,"Not an Ejectment","Eviction",40.757274,-73.908455,1,26,163,4431005,4007380050,"Astoria",2020
"1237",85992,"16976/16",59084,"296 SUTTER AVENUE","04E","2017-06-23","Howard","Schain","Residential","BROOKLYN",11212,"Not an Ejectment","Eviction",40.667295,-73.909068,16,41,912,3326516,3035440001,"Brownsville",2017
"1238",86112,"23425/18",7169,"413 BALTIC STREET","05E","2019-05-31","Frank","Siracusa","Residential","BROOKLYN",11217,"Not an Ejectment","Eviction",40.683753,-73.98901,6,33,71,3323297,3003920001,"DUMBO-Vinegar Hill-Downtown Brooklyn-Boerum Hill",2019
"1239",86228,"18960/15",104533,"20 WEST 115TH ST","10K","2017-03-16","Maxine","Chevlowe","Residential","MANHATTAN",10026,"Not an Ejectment","Eviction",40.800402,-73.948025,10,9,186,1083317,1015960001,"Central Harlem South",2017
"1240",86289,"16054/17",111107,"465 E 10TH ST","08C","2018-02-08","Maxine","Chevlowe","Residential","MANHATTAN",10009,"Not an Ejectment","Eviction",40.72457,-73.974143,3,2,24,1077550,1003670001,"Lower East Side",2018
"1241",86293,"16645/18",115100,"725 FDR DRIVE","8G","2019-02-22","Maxine","Chevlowe","Residential","MANHATTAN",10009,"Not an Ejectment","Eviction",40.721318,-73.974812,3,2,20,1078053,1003560001,"Lower East Side",2019
"1242",86305,"13435/15",4506,"1851 FULTON STREET","07E","2017-04-25","Jeffrey","Rose","Residential","BROOKLYN",11233,"Not an Ejectment","Eviction",40.67899,-73.923672,3,41,381,3325173,3016880001,"Crown Heights North",2017
"1243",86375,"014977/15",70385,"2971 EIGHTH AVENUE","07G","2018-03-01","Henry","Daley","Residential","MANHATTAN",10039,"Not an Ejectment","Eviction",40.830297,-73.936456,10,9,24302,1084520,1021060003,"Central Harlem North-Polo Grounds",2018
"1244",86436,"13295/16",200319,"21-51 35TH AVENUE","04H","2017-11-06","Richard","Capuano","Residential","QUEENS",11106,"Not an Ejectment","Eviction",40.760876,-73.934342,1,26,47,4430881,4005590002,"Astoria",2017
"1245",86483,"17824/16",331046,"1909 AMSTERDAM AVENUE","3D","2017-03-31","Thomas","Bia","Residential","MANHATTAN",10032,"Not an Ejectment","Eviction",40.831308,-73.943159,9,7,23501,1061681,1020680046,"Hamilton Heights",2017
"1246",86610,"803782/2018",19954,"2070 - CLINTON AVENUE","11L","2018-09-20","Charles","Marchisotto","Residential","BRONX",10457,"Not an Ejectment","Eviction",NA,NA,NA,NA,NA,NA,NA,"",2018
"1247",86618,"17409/18",86462,"10 LEWIS AVENUE","05F","2019-05-14","Robert","Solimine","Residential","BROOKLYN",11206,"Not an Ejectment","Eviction",40.698045,-73.93809,3,36,28502,3324730,3015800001,"Stuyvesant Heights",2019
"1248",86733,"10198/17",201395,"65-22 PARSONS BLVD","01B","2018-02-02","Richard","Capuano","Residential","QUEENS",11365,"Not an Ejectment","Eviction",40.735978,-73.810555,8,24,122702,4455416,4067920030,"Pomonok-Flushing Heights-Hillcrest",2018
"1249",86777,"22286/17",33503,"1568 STERLING PLACE","04A","2018-11-27","Bruce","Kemp","Residential","BROOKLYN",11213,"Not an Ejectment","Eviction",40.671236,-73.926662,8,36,357,3036888,3013800025,"Crown Heights North",2018
"1250",86793,"19878/17",341542,"826 COLUMBUS AVENUE","17G","2018-07-26","Thomas","Bia","Residential","MANHATTAN",10025,"Not an Ejectment","Eviction",40.795709,-73.965458,7,7,189,1079347,1018550001,"Upper West Side",2018
"1251",86868,"19299/19",6729,"1167 STANLEY AVE","06G","2024-08-21","Jeffrey","Rose","Residential","BROOKLYN",11208,"Not an Ejectment","Eviction",40.66564,-73.866403,5,42,1214,3327752,3045080001,"East New York",2024
"1252",86883,"14466/17",111043,"286 SOUTH STREET","20F","2018-04-12","Maxine","Chevlowe","Residential","MANHATTAN",10002,"Not an Ejectment","Eviction",40.710478,-73.986571,3,1,201,1003142,1002450001,"Lower East Side",2018
"1253",86945,"16897/18**",63077,"585 PARK AVENUE","01C","2019-11-04","Howard","Schain","Residential","BROOKLYN",11206,"Not an Ejectment","Eviction",40.697352,-73.951712,3,36,255,3325592,3017190001,"Bedford",2019
"1254",86976,"16820/18",348113,"40 AMSTERDAM AVENUE","13F","2019-03-22","Thomas","Bia","Residential","MANHATTAN",10023,"Not an Ejectment","Eviction",40.771703,-73.986685,7,6,151,1081771,1011540101,"Lincoln Square",2019
"1255",87157,"14535/18",33765,"95 BARUCH DRIVE","11E","2019-03-18","Bruce","Kemp","Residential","MANHATTAN",10002,"Not an Ejectment","Eviction",40.7185,-73.977551,3,2,1002,1078035,1003230001,"Lower East Side",2019
"1256",87376,"10143/17",22354,"1430 BERGEN STREET","01A","2019-04-19","Gary","Rose","Residential","BROOKLYN",11213,"Not an Ejectment","Eviction",40.675378,-73.937044,8,36,343,3324610,3013520001,"Crown Heights North",2019
"1257",87387,"805259/17",100833,"2801 DEWEY AVENUE","07B","2018-04-06","Darlene","Barone","Residential","BRONX",10465,"Not an Ejectment","Eviction",40.820918,-73.823346,10,13,144,2091478,2055640001,"Schuylerville-Throgs Neck-Edgewater Park",2018
"1258",87465,"15399/19",7801,"3031 W 25TH STREET","06H","2020-01-27","Frank","Siracusa","Residential","BROOKLYN",11224,"Not an Ejectment","Eviction",40.572833,-73.991613,13,47,352,3322051,3070700001,"Seagate-Coney Island",2020
"1259",87484,"18773/11*",59176,"106-05 GLENWOOD ROAD","01C","2017-02-22","Howard","Schain","Residential","BROOKLYN",11236,"Not an Ejectment","Eviction",40.649591,-73.895485,18,42,982,3321413,3081740001,"Canarsie",2017
"1260",87568,"10404/19",353448,"55 LASALLE STREET","19A","2019-04-29","Thomas","Bia","Residential","MANHATTAN",10027,"Not an Ejectment","Eviction",40.8131,-73.957997,9,7,211,1084116,1019800001,"Morningside Heights",2019
"1261",87577,"330568/23",1351,"99 TOMPKINS AVENUE","08A","2024-07-26","Charles","Kemp","Residential","BROOKLYN",11206,"Not an Ejectment","Eviction",40.696207,-73.946436,3,36,25902,3324249,3017400001,"Bedford",2024
"1262",87581,"16138/17",338768,"430 WEST 125TH STREET","8I","2019-02-21","Thomas","Bia","Residential","MANHATTAN",10027,"Not an Ejectment","Eviction",40.811836,-73.954941,9,7,20901,1084094,1019640001,"Morningside Heights",2019
"1263",87730,"16623/17",70557,"64 SAINT EDWARDS ST","02C","2018-03-28","Justin","Grossman","Residential","BROOKLYN",11205,"Not an Ejectment","Eviction",40.695117,-73.978128,2,35,2901,3335233,3020340001,"Fort Greene",2018
"1264",87778,"801242/18A",104421,"1435 HARROD AVENUE","12A","2019-10-30","Darlene","Barone","Residential","BRONX",10472,"Not an Ejectment","Eviction",40.834605,-73.87487,9,18,62,2092911,2038860002,"West Farms-Bronx River",2019
"1265",87779,"13321/16",106299,"401 W 16TH ST","06A","2017-01-17","Maxine","Chevlowe","Residential","MANHATTAN",10011,"Not an Ejectment","Eviction",40.742321,-74.004478,4,3,83,1078408,1007140031,"Hudson Yards-Chelsea-Flatiron-Union Square",2017
"1266",87835,"803616/18",106196,"2225 LACOMBE AVENUE","05J","2019-06-14","Darlene","Barone","Residential","BRONX",10473,"Not an Ejectment","Eviction",40.817046,-73.846561,9,18,90,2092634,2035370001,"Soundview-Castle Hill-Clason Point-Harding Park",2019
"1267",87873,"19415/17",5606,"2839 WEST 33 STREET","01G","2018-02-09","Frank","Siracusa","Residential","BROOKLYN",11224,"Not an Ejectment","Eviction",40.576306,-73.999849,13,47,328,3321615,3070070001,"Seagate-Coney Island",2018
"1268",87906,"345530/23",111637,"810 SOUNDVIEW AVENUE","10D","2024-12-04","Henry","Daley","Residential","BRONX",10473,"Not an Ejectment","Eviction",40.82144,-73.866177,9,18,42,2092750,2036370001,"Soundview-Castle Hill-Clason Point-Harding Park",2024
"1269",87935,"15079/17",70409,"325 CLASSON AVENUE","15A","2018-02-02","Justin","Grossman","Residential","BROOKLYN",11205,"Not an Ejectment","Eviction",40.690026,-73.96022,3,35,233,3321871,3019380001,"Bedford",2018
"1270",88054,"15716/16",72123,"2070 THIRD AVENUE","10D","2017-10-06","Henry","Daley","Residential","MANHATTAN",10029,"Not an Ejectment","Eviction",40.796435,-73.941137,11,8,182,1079200,1016400021,"East Harlem North",2017
"1271",88182,"13875/16",200723,"67-30 PARSONS BLVD","03A","2017-10-30","Richard","Capuano","Residential","QUEENS",11365,"Not an Ejectment","Eviction",40.733368,-73.810718,8,24,122702,4455425,4067920030,"Pomonok-Flushing Heights-Hillcrest",2017
"1272",88228,"211896/17",112809,"2400 SECOND AVE","14D","2018-05-04","Maxine","Chevlowe","Residential","MANHATTAN",10035,"Not an Ejectment","Eviction",40.801435,-73.934432,11,8,194,1081283,1017970001,"East Harlem North",2018
"1273",88342,"300081/23",37245,"811 HICKS STREET","05C","2024-06-10","Edward","Guida","Residential","BROOKLYN",11231,"Not an Ejectment","Eviction",40.675324,-74.005451,6,38,85,3332230,3005380001,"Carroll Gardens-Columbia Street-Red Hook",2024
"1274",88363,"16638/18",114698,"1405 PARK AVE","18E","2019-06-17","Maxine","Chevlowe","Residential","MANHATTAN",10029,"Not an Ejectment","Eviction",40.791797,-73.948703,11,8,166,1051954,1016320001,"East Harlem South",2019
"1275",88462,"806950/16",320507,"715 NOBLE AVE","2A","2017-05-22","John","Villanueva","Residential","BRONX",10473,"Not an Ejectment","Eviction",40.818858,-73.86723,9,18,20,2092701,2035930001,"Soundview-Castle Hill-Clason Point-Harding Park",2017
"1276",88477,"20810/16",5036,"340 DUMONT AVENUE","010E","2017-10-20","Jeffrey","Rose","Residential","BROOKLYN",11212,"Not an Ejectment","Eviction",40.664349,-73.907594,16,41,912,3326544,3035760001,"Brownsville",2017
"1277",88490,"15271/17",339443,"865 COLUMBUS AVENUE","9C","2017-12-11","Thomas","Bia","Residential","MANHATTAN",10025,"Not an Ejectment","Eviction",40.79693,-73.964551,7,7,189,1081300,1018360001,"Upper West Side",2017
"1278",88566,"14618/16",4650,"1550 EAST N.Y. AVE","07B","2017-03-22","Jeffrey","Rose","Residential","BROOKLYN",11212,"Not an Ejectment","Eviction",NA,NA,NA,NA,NA,NA,NA,"",2017
"1279",88594,"019817/19-",31097,"162 TROY AVENUE","05F","2024-08-13","Gary","Rose","Residential","BROOKLYN",11213,"Not an Ejectment","Eviction",40.673975,-73.93623,8,36,343,3324617,3013520080,"Crown Heights North",2024
"1280",88596,"804355/17",81563,"1880 SCHIEFFELIN AVE","03G","2017-10-25","Ileana","Rivera","Residential","BRONX",10466,"Not an Ejectment","Eviction",40.883518,-73.845247,12,12,460,2093742,2049050360,"Eastchester-Edenwald-Baychester",2017
"1281",88611,"11547/14",299165,"1909 AMSTERDAM AVENUE","6J","2017-07-24","Thomas","Bia","Residential","MANHATTAN",10032,"Not an Ejectment","Eviction",40.831308,-73.943159,9,7,23501,1061681,1020680046,"Hamilton Heights",2017
"1282",88773,"10950/19",26910,"1077 CASTLETON AVE","7F","2020-03-06","Edward","Guida","Residential","STATEN ISLAND",10310,"Not an Ejectment","Eviction",40.634451,-74.118543,1,49,13301,5095819,5001960001,"West New Brighton-New Brighton-St. George",2020
"1283",88779,"17655/14",101813,"50 AVENUE D","08D","2019-04-25","Maxine","Chevlowe","Residential","MANHATTAN",10009,"Not an Ejectment","Eviction",40.721675,-73.977485,3,2,20,1078049,1003560001,"Lower East Side",2019
"1284",88833,"11675/16",203645,"67-33 KISSENA BLVD","6D","2018-07-24","Richard","Capuano","Residential","QUEENS",11367,"Not an Ejectment","Eviction",40.734456,-73.814752,8,24,122702,4455432,4067920030,"Pomonok-Flushing Heights-Hillcrest",2018
"1285",88848,"807125/16",92205,"1704 SEWARD AVENUE","05G","2017-03-30","Darlene","Barone","Residential","BRONX",10473,"Not an Ejectment","Eviction",40.818513,-73.867928,9,18,20,2092649,2035510001,"Soundview-Castle Hill-Clason Point-Harding Park",2017
"1286",88868,"13076/18",156080,"335 SUTTER AVENUE","15F","2019-11-19","Ronald","Pazant","Residential","BROOKLYN",11212,"Not an Ejectment","Eviction",40.66759,-73.90719,16,41,906,3333398,3035260021,"Brownsville",2019
"1287",88954,"308031/23",1220,"612 EAST 14TH STREET","12B","2024-01-17","Charles","Kemp","Residential","MANHATTAN",10009,"Not an Ejectment","Eviction",40.729133,-73.977338,3,2,28,1077502,1003960010,"Lower East Side",2024
"1288",89125,"15632/17",74725,"2979 EIGHTH AVENUE","22J","2018-02-05","Henry","Daley","Residential","MANHATTAN",10039,"Not an Ejectment","Eviction",40.830365,-73.936398,10,9,24302,1084520,1021060003,"Central Harlem North-Polo Grounds",2018
"1289",89177,"811381/17",114475,"721 TINTON AVENUE","13F","2019-10-17","Darlene","Barone","Residential","BRONX",10455,"Not an Ejectment","Eviction",40.817161,-73.905077,1,17,79,2091978,2026540002,"Melrose South-Mott Haven North",2019
"1290",89220,"10936/18",5715,"80 OSBORN STREET","05A","2018-10-03","Jeffrey","Rose","Residential","BROOKLYN",11212,"Not an Ejectment","Eviction",40.670248,-73.908963,16,41,906,3424541,3034890001,"Brownsville",2018
"1291",89234,"22853/16",22098,"550 KNICKERBOCKER AV","03S","2017-09-01","Gary","Rose","Residential","BROOKLYN",11221,"Not an Ejectment","Eviction",40.697136,-73.915425,4,37,433,3342119,3033340001,"Bushwick North",2017
"1292",89277,"317117/23",111573,"1591 PARK AVENUE","13C","2024-05-30","Henry","Daley","Residential","MANHATTAN",10029,"Not an Ejectment","Eviction",40.797743,-73.944368,11,8,182,1079199,1016400001,"East Harlem North",2024
"1293",89339,"11194/18",22746,"240 BROADWAY","04C","2019-06-28","Edward","Guida","Residential","STATEN ISLAND",10310,"Not an Ejectment","Eviction",40.636266,-74.117509,1,49,13301,5095818,5001960001,"West New Brighton-New Brighton-St. George",2019
"1294",89378,"804909/17",100481,"517 EAST 144TH STREET","3B","2018-02-23","Darlene","Barone","Residential","BRONX",10454,"Not an Ejectment","Eviction",40.811507,-73.916364,1,8,43,2000102,2022710001,"Mott Haven-Port Morris",2018
"1295",89420,"313277/23",111491,"1390 FIFTH AVENUE","04G","2024-02-22","Henry","Daley","Residential","MANHATTAN",10026,"Not an Ejectment","Eviction",40.799512,-73.947314,10,9,186,1083316,1015960001,"Central Harlem South",2024
"1296",89531,"14177/18",86320,"1440 EAST N.Y. AVE","03A","2019-03-07","Robert","Solimine","Residential","BROOKLYN",11212,"Not an Ejectment","Eviction",NA,NA,NA,NA,NA,NA,NA,"",2019
"1297",89658,"22324/16",151494,"740 EUCLID AVENUE","06A","2017-06-08","Ronald","Pazant","Residential","BROOKLYN",11208,"Not an Ejectment","Eviction",40.668908,-73.870333,5,42,1210,3337055,3042920061,"East New York",2017
"1298",89676,"11318/19",23789,"133-20 ROOSEVELT AVENUE","09E","2020-01-09","Edward","Guida","Residential","QUEENS",11354,"Not an Ejectment","Eviction",40.758403,-73.833514,7,20,871,4443446,4050370008,"Flushing",2020
"1299",89789,"318031/22",111319,"1240 SUTTER AVENUE","06A","2024-07-03","Henry","Daley","Residential","BROOKLYN",11208,"Not an Ejectment","Eviction",40.672717,-73.87225,5,42,1210,3337030,3042920061,"East New York",2024
"1300",89805,"22025/16",151023,"393 POWELL STREET","05B","2017-06-05","Ronald","Pazant","Residential","BROOKLYN",11212,"Not an Ejectment","Eviction",40.66482,-73.902724,16,42,910,3328133,3037970001,"Brownsville",2017
"1301",89823,"19589/16",32743,"2680 8TH AVENUE","09B","2018-01-12","Bruce","Kemp","Residential","MANHATTAN",10030,"Not an Ejectment","Eviction",40.821171,-73.943124,10,9,232,1086081,1020280001,"Central Harlem North-Polo Grounds",2018
"1302",89875,"16251/16",53901,"611 BLAKE AVE","2C","2017-04-28","Justin","Grossman","Residential","BROOKLYN",11207,"Not an Ejectment","Eviction",40.667611,-73.896379,5,42,1156,3328035,3037700001,"East New York (Pennsylvania Ave)",2017
"1303",89942,"12505/15",329741,"870 COLUMBUS AVENUE","16H","2017-03-20","Thomas","Bia","Residential","MANHATTAN",10025,"Not an Ejectment","Eviction",40.797347,-73.964269,7,7,189,1079388,1018550001,"Upper West Side",2017
"1304",89951,"10724/15",202557,"67-29 KISSENA BLVD","3D","2017-10-04","Richard","Capuano","Residential","QUEENS",11367,"Not an Ejectment","Eviction",40.734503,-73.814752,8,24,122702,4455432,4067920030,"Pomonok-Flushing Heights-Hillcrest",2017
"1305",90053,"309079/23",32292,"413 BALTIC STREET","01E","2023-11-15","Edward","Guida","Residential","BROOKLYN",11217,"Not an Ejectment","Eviction",40.683753,-73.98901,6,33,71,3323297,3003920001,"DUMBO-Vinegar Hill-Downtown Brooklyn-Boerum Hill",2023
"1306",90055,"300165/23",17655,"2370 SECOND AVENUE APT #16H","16H","2024-01-05","Robert","Renzulli","Residential","MANHATTAN",10035,"Not an Ejectment","Eviction",40.800359,-73.935217,11,8,194,1081276,1017970001,"East Harlem North",2024
"1307",90111,"13469/18",206653,"70-25 KISSENA BLVD","05A","2019-09-16","Richard","Capuano","Residential","QUEENS",11367,"Not an Ejectment","Eviction",40.731355,-73.814952,8,24,122702,4451584,4067920001,"Pomonok-Flushing Heights-Hillcrest",2019
"1308",90127,"319119/23",43425,"1330 WEBSTER AVE","21J","2024-12-04","Edward","Guida","Residential","BRONX",10456,"Not an Ejectment","Eviction",40.834532,-73.908348,3,16,14701,2092074,2028940001,"Claremont-Bathgate",2024
"1309",90139,"13980/15-2",4114,"2630 LINDEN BLVD","1C","2017-01-18","Jeffrey","Rose","Residential","BROOKLYN",11208,"Not an Ejectment","Eviction",40.6688,-73.867352,5,42,1214,3324207,3044860001,"East New York",2017
"1310",90475,"11285/17",5137,"2250 W 11TH ST","08C","2017-10-12","Jeffrey","Rose","Residential","BROOKLYN",11223,"Not an Ejectment","Eviction",40.592702,-73.981572,13,47,382,3322157,3071370001,"Gravesend",2017
"1311",90696,"12549/19",26353,"89-09 162ND STREET","04J","2020-02-24","Edward","Guida","Residential","QUEENS",11432,"Not an Ejectment","Eviction",40.706571,-73.799061,12,24,44601,4208882,4097610036,"Jamaica",2020
"1312",90728,"14389/17",335772,"830 AMSTERDAM AVENUE","2F","2018-03-05","Thomas","Bia","Residential","MANHATTAN",10025,"Not an Ejectment","Eviction",40.796942,-73.968275,7,7,187,1056483,1018720029,"Upper West Side",2018
"1313",90793,"14055/17",205668,"14-68 BEACH CHANNEL DRIVE","04B","2019-09-23","Richard","Capuano","Residential","QUEENS",11691,"Not an Ejectment","Eviction",40.610014,-73.753582,14,31,103201,4449690,4155010002,"Far Rockaway-Bayswater",2019
"1314",90927,"11816/16",7520,"108-09 159TH STREET","04B","2017-10-31","Edward","Guida","Residential","QUEENS",11433,"Not an Ejectment","Eviction",40.69516,-73.793877,12,28,254,4457481,4101480001,"South Jamaica",2017
"1315",91101,"13315/15",4360,"41-12 10TH STREET","05C","2017-02-15","Edward","Guida","Residential","QUEENS",11101,"Not an Ejectment","Eviction",40.755499,-73.945818,1,26,25,4433397,4004650100,"Queensbridge-Ravenswood-Long Island City",2017
"1316",91156,"21906/15",149213,"653 KINGSBOROUGH 6TH WALK","05B","2017-01-31","Ronald","Pazant","Residential","BROOKLYN",11233,"Not an Ejectment","Eviction",40.674765,-73.922664,8,41,307,3324599,3013440001,"Crown Heights North",2017
"1317",91612,"10243/18",206040,"14-20 REDFERN AVENUE","01E","2019-08-29","Richard","Capuano","Residential","QUEENS",11691,"Not an Ejectment","Eviction",40.609027,-73.751422,14,31,103201,4449689,4155010002,"Far Rockaway-Bayswater",2019
"1318",91682,"805111/19",116468,"1682 SEWARD AVENUE","01B","2020-01-30","Darlene","Barone","Residential","BRONX",10473,"Not an Ejectment","Eviction",40.818369,-73.86895,9,18,20,2092647,2035510001,"Soundview-Castle Hill-Clason Point-Harding Park",2020
"1319",91702,"20672/17",75359,"410 WILLIAMS AVENUE","04A","2018-09-14","Justin","Grossman","Residential","BROOKLYN",11207,"Not an Ejectment","Eviction",40.665851,-73.898195,5,42,1134,3328049,3037840001,"East New York (Pennsylvania Ave)",2018
"1320",91718,"210730/17",6476,"135 RICHARDS ST","4B","2018-10-12","Frank","Siracusa","Residential","BROOKLYN",11231,"Not an Ejectment","Eviction",40.677201,-74.010351,6,38,85,3323704,3005570001,"Carroll Gardens-Columbia Street-Red Hook",2018
"1321",91887,"10209/18",343053,"825 COLUMBUS AVENUE","8G","2018-05-31","Thomas","Bia","Residential","MANHATTAN",10025,"Not an Ejectment","Eviction",40.795701,-73.965437,7,7,189,1081298,1018360001,"Upper West Side",2018
"1322",91888,"318470/23",131635,"8 FLEET WALK","01A","2024-12-04","Justin","Grossman","Residential","BROOKLYN",11201,"Not an Ejectment","Eviction",40.695428,-73.981176,2,35,15,3257045,3020500001,"DUMBO-Vinegar Hill-Downtown Brooklyn-Boerum Hill",2024
"1323",91939,"210343/17",112803,"10 PALADINO AVE","03C","2018-04-13","Maxine","Chevlowe","Residential","MANHATTAN",10035,"Not an Ejectment","Eviction",40.800525,-73.931565,11,8,192,1081296,1018080001,"East Harlem North",2018
"1324",91941,"11462/16",202826,"14-60 BEACH CHANNEL DRIVE","03B","2017-12-06","Richard","Capuano","Residential","QUEENS",11691,"Not an Ejectment","Eviction",40.609921,-73.753604,14,31,103201,4449684,4155010002,"Far Rockaway-Bayswater",2017
"1325",91993,"210756/17",71886,"1940 LEXINGTON AVE","02P","2018-04-10","Henry","Daley","Residential","MANHATTAN",10035,"Not an Ejectment","Eviction",40.80073,-73.940093,11,9,196,1054368,1017680012,"East Harlem North",2018
"1326",92022,"18177/18",349448,"1545 MADISON AVENUE","3D","2019-03-18","Thomas","Bia","Residential","MANHATTAN",10029,"Not an Ejectment","Eviction",40.79261,-73.950223,11,8,168,1078838,1016100023,"East Harlem South",2019
"1327",92039,"22829/16",22093,"120 MENAHAN STREET","01F","2017-11-30","Gary","Rose","Residential","BROOKLYN",11221,"Not an Ejectment","Eviction",40.695464,-73.919697,4,37,419,3075906,3033150001,"Bushwick South",2017
"1328",92041,"62106/16",321555,"1711 MORRIS AVENUE","2A","2017-03-16","John","Villanueva","Residential","BRONX",10457,"Not an Ejectment","Eviction",40.844521,-73.909411,4,15,22703,2007873,2028240051,"Mount Hope",2017
"1329",92057,"17982/16",31744,"605 FDR DR","03C","2018-08-27","Bruce","Kemp","Residential","MANHATTAN",10002,"Not an Ejectment","Eviction",40.718356,-73.97521,3,2,1002,1078027,1003230001,"Lower East Side",2018
"1330",92124,"10435/18",17134,"111-19 196TH STREET","502","2018-11-19","Edward","Guida","Residential","QUEENS",11412,"Not an Ejectment","Eviction",40.702562,-73.759794,12,27,522,4234652,4109540041,"St. Albans",2018
"1331",92165,"17813/18",115390,"1738 LEXINGTON AVE","#09C","2019-07-09","Maxine","Chevlowe","Residential","MANHATTAN",10029,"Not an Ejectment","Eviction",40.793763,-73.945181,11,8,172,1078925,1016360001,"East Harlem South",2019
"1332",92188,"325935/22",64394,"190 YORK STREET","08K","2024-06-27","Howard","Schain","Residential","BROOKLYN",11201,"Not an Ejectment","Eviction",40.701376,-73.983453,2,35,23,3325904,3000680001,"DUMBO-Vinegar Hill-Downtown Brooklyn-Boerum Hill",2024
"1333",92191,"19654/16",5095,"1308 LORING AVENUE","1F","2018-02-21","Jeffrey","Rose","Residential","BROOKLYN",11208,"Not an Ejectment","Eviction",40.667689,-73.863014,5,42,1214,3327757,3045100001,"East New York",2018
"1334",92271,"13026/17",60091,"89 CHRISTOPHER AVENU","14C","2018-02-02","Howard","Schain","Residential","BROOKLYN",11212,"Not an Ejectment","Eviction",40.671553,-73.906319,16,37,908,3326949,3037090001,"Brownsville",2018
"1335",92281,"10450/16",12514,"106-36 159TH STREET","02C","2017-10-31","Edward","Guida","Residential","QUEENS",11433,"Not an Ejectment","Eviction",40.697499,-73.795615,12,28,254,4440732,4101250033,"South Jamaica",2017
